bayes,locus,p.value,adj.p.value
0.17307692307692307,tesB1,0.9633932213236971,1
0.17298578199052134,Rv3732,0.9633932213236971,1
0.1729490022172949,fadD11,0.9633932213236971,1
0.17293233082706766,Rv1069c,0.9633932213236971,1
0.17287234042553193,Rv1751,0.9633932213236971,1
0.1728395061728395,Rv1125,0.9638754022552471,1
0.1728395061728395,lpqI,0.9638754022552471,1
0.17272727272727273,Rv1356c-Rv1357c,0.9638754249002917,1
0.17272727272727273,clpC1,0.9638754249002917,1
0.17270788912579957,ponA1,0.9638754249002917,1
0.17270788912579957,Rv1428c,0.9638754249002917,1
0.17256637168141592,Rv0026,0.9638754249002917,1
0.17256637168141592,Rv2971,0.9638754249002917,1
0.17256637168141592,narK1,0.9638754249002917,1
0.17255717255717257,engA,0.9638754249002917,1
0.1724137931034483,Rv0653c-Rv0654,0.9643617045848878,1
0.1724137931034483,clpX-mmuM,0.9643617045848878,1
0.1724137931034483,pgsA1,0.9643617045848878,1
0.1724137931034483,Rv1279,0.9643617045848878,1
0.1724137931034483,Rv3815c,0.9643617045848878,1
0.1724137931034483,amiB2,0.9643617045848878,1
0.1724137931034483,PE_PGRS21-Rv1087A,0.9643617045848878,1
0.1724137931034483,hemZ,0.9643617045848878,1
0.1722488038277512,Rv2913c,0.9643617045848878,1
0.17210682492581603,Rv1043c,0.9643617045848878,1
0.17209302325581396,espJ,0.9643617045848878,1
0.1720183486238532,blaI,0.9643844854996081,1
0.1720183486238532,mcr15,0.9643844854996081,1
0.17197452229299362,ppm1,0.9643844854996081,1
0.17194570135746606,Rv2205c-Rv2206,0.9643844854996081,1
0.17194570135746606,hspR-PPE7,0.9643844854996081,1
0.171875,Rv1061,0.9652544401723813,1
0.171875,irtA,0.9652544401723813,1
0.17173913043478262,oxyR,0.9652544401723813,1
0.17167381974248927,eccE5,0.965257066997538,1
0.17164179104477612,Rv1855c,0.965257066997538,1
0.17162471395881007,Rv1231c,0.965257066997538,1
0.17155756207674944,Rv0067c,0.965257066997538,1
0.17155756207674944,Rv3007c,0.965257066997538,1
0.17155756207674944,Rv3129,0.965257066997538,1
0.17155756207674944,Rv3435c-glmS,0.965257066997538,1
0.17155756207674944,yrbE1A,0.965257066997538,1
0.1714922048997773,Rv2974c,0.965257066997538,1
0.17142857142857143,Rv1312-Rv1313c,0.9664113981385593,1
0.17142857142857143,fadE23,0.9664113981385593,1
0.17142857142857143,echA2,0.9664113981385593,1
0.17142857142857143,pepN,0.9664113981385593,1
0.17136659436008678,aldC,0.9664113981385593,1
0.17136150234741784,dnaJ1,0.9664113981385593,1
0.17130620985010706,recN,0.9664113981385593,1
0.1712962962962963,Rv0689c-Rv0690c,0.9664113981385593,1
0.1712962962962963,Rv2959c-Rv2960c,0.9664113981385593,1
0.17123287671232876,Rv2560-mpr11,0.9664113981385593,1
0.17123287671232876,Rv3798-accD4,0.9664113981385593,1
0.17123287671232876,moxR2,0.9664113981385593,1
0.17123287671232876,thiX,0.9664113981385593,1
0.17117117117117117,fadE31,0.9664113981385593,1
0.17105263157894737,Rv0143c,0.9672683092657272,1
0.170995670995671,espE,0.9672683092657272,1
0.17096018735362997,Rv2407-PE24,0.9672683092657272,1
0.17094017094017094,Rv2779c,0.9672683092657272,1
0.17090069284064666,Rv1134-PPE16,0.9672683092657272,1
0.17090069284064666,Rv1810,0.9672683092657272,1
0.17090069284064666,TB18.6,0.9672683092657272,1
0.17090069284064666,vapB6-Rv0658c,0.9672683092657272,1
0.1708542713567839,pstS3,0.9672683092657272,1
0.17084282460136674,eccA1,0.9672683092657272,1
0.17084282460136674,secE1,0.9672683092657272,1
0.17084282460136674,sirR,0.9672683092657272,1
0.17073170731707318,pks3,0.9676405485064552,1
0.17073170731707318,fadH,0.9676405485064552,1
0.17073170731707318,Rv3228,0.9676405485064552,1
0.17067833698030635,accA2,0.9676405485064552,1
0.17067307692307693,ctaD,0.9676405485064552,1
0.17067307692307693,cyp126,0.9676405485064552,1
0.17062634989200864,adh,0.9676405485064552,1
0.17050691244239632,Rv1291c-argV,0.9676405485064552,1
0.17050691244239632,celA1-Rv0063,0.9676405485064552,1
0.17050691244239632,tuf-Rv0686,0.9676405485064552,1
0.17045454545454544,Rv0725c,0.9677341857652707,1
0.17042606516290726,Rv1875,0.9677341857652707,1
0.17040358744394618,Rv1672c,0.9677341857652707,1
0.17037037037037037,bioD,0.9677341857652707,1
0.17035398230088494,gyrB,0.9677341857652707,1
0.1702127659574468,mmpL4,0.9677588462186807,1
0.17011494252873563,Rv2074,0.9677588462186807,1
0.17011494252873563,rpsI,0.9677588462186807,1
0.16981132075471697,Rv3525c,0.9678480450487833,1
0.16981132075471697,lppL-pyrD,0.9678480450487833,1
0.1697674418604651,Rv0063-Rv0064,0.9678480450487833,1
0.16972477064220184,Rv0309,0.9678480450487833,1
0.16972477064220184,Rv1804c-Rv1805c,0.9678480450487833,1
0.16966067864271456,Rv2955c,0.9678480450487833,1
0.16964285714285715,Rv0361-mgtE,0.9678480450487833,1
0.16964285714285715,Rv3161c,0.9678480450487833,1
0.16953316953316952,Rv0433,0.9678480450487833,1
0.1694915254237288,Rv1186c,0.9682364528512512,1
0.1694915254237288,Rv1057,0.9682364528512512,1
0.1694915254237288,Rv3057c,0.9682364528512512,1
0.16933638443935928,Rv2807-Rv2808,0.9682364528512512,1
0.16933638443935928,pbpB,0.9682364528512512,1
0.16933638443935928,phoY1,0.9682364528512512,1
0.16930022573363432,mazF7,0.9682364528512512,1
0.16930022573363432,Rv0756c,0.9682364528512512,1
0.16930022573363432,Rv0791c,0.9682364528512512,1
0.16926503340757235,Rv1405c,0.9682364528512512,1
0.16923076923076924,galK-Rv0621,0.9691089437690031,1
0.1691022964509395,mcr,0.9691089437690031,1
0.16898148148148148,Rv0374c-Rv0375c,0.970164950127007,1
0.16898148148148148,Rv2712c-sthA,0.970164950127007,1
0.16898148148148148,Rv2953-Rv2954c,0.970164950127007,1
0.16898148148148148,Rv3066-Rv3067,0.970164950127007,1
0.16898148148148148,Rv3549c-echA20,0.970164950127007,1
0.16898148148148148,Rv3694c-Rv3695,0.970164950127007,1
0.16898148148148148,TB7.3,0.970164950127007,1
0.16898148148148148,far-Rv0856,0.970164950127007,1
0.16898148148148148,lat-lrpA,0.970164950127007,1
0.16898148148148148,ndkA-Rv2446c,0.970164950127007,1
0.16898148148148148,vapC19-Rv2548A,0.970164950127007,1
0.1689497716894977,ctpA,0.970164950127007,1
0.16891891891891891,ahpD,0.970164950127007,1
0.16891891891891891,Rv0213c,0.970164950127007,1
0.1688888888888889,Rv2676c,0.970164950127007,1
0.1688888888888889,Rv2953,0.970164950127007,1
0.16885964912280702,fadE3,0.970164950127007,1
0.16883116883116883,pknG,0.9708736041481374,1
0.16875,Rv2699c-Rv2700,0.9708736041481374,1
0.1687344913151365,Rv3921c,0.9708736041481374,1
0.1686746987951807,Rv0776c-purB,0.9711480847319592,1
0.16864608076009502,mcr16-acpM,0.9711480847319592,1
0.16859122401847576,Rv2630-Rv2631,0.9711480847319592,1
0.16859122401847576,dsbF,0.9711480847319592,1
0.16859122401847576,rmlC-Rv3466,0.9711480847319592,1
0.16859122401847576,rnpB-Rv2227,0.9711480847319592,1
0.16859122401847576,treS-mak,0.9711480847319592,1
0.16856492027334852,Rv0950c,0.9711480847319592,1
0.16851441241685144,Rv1500,0.9712123966582074,1
0.1685082872928177,Rv3071,0.9712123966582074,1
0.16849015317286653,papA3,0.9712123966582074,1
0.16834170854271358,Rv2574,0.9712215226111222,1
0.16826923076923078,yrbE2A,0.9712224510579448,1
0.16820276497695852,Rv0876c-Rv0877,0.9712224963480337,1
0.16820276497695852,Rv2570,0.9712224963480337,1
0.16820276497695852,glpX,0.9712224963480337,1
0.16820276497695852,lipJ-cinA,0.9712224963480337,1
0.16820276497695852,virS,0.9712224963480337,1
0.16818181818181818,ispF,0.9712224963480337,1
0.16818181818181818,lprP-Rv0963c,0.9712224963480337,1
0.16816816816816818,mntH,0.9712224963480337,1
0.16806722689075632,Rv1051c-mpr5,0.9712224963480337,1
0.16806722689075632,Rv1894c,0.9712224963480337,1
0.16792452830188678,Rv3079c,0.9712224963480337,1
0.16791979949874686,Rv1518,0.9712224963480337,1
0.16786570743405277,Rv0628c,0.9712224963480337,1
0.16786570743405277,lgt,0.9712224963480337,1
0.167816091954023,Rv3836,0.9712224963480337,1
0.16775599128540306,Rv0479c,0.9712224963480337,1
0.1676300578034682,Rv0804-Rv0805,0.9712224963480337,1
0.1676300578034682,hemL,0.9712224963480337,1
0.16753926701570682,argR,0.9712224963480337,1
0.16745283018867924,Rv1377c,0.9712224963480337,1
0.16743119266055043,birA,0.9712224963480337,1
0.16743119266055043,sdhC,0.9712224963480337,1
0.16740088105726872,Rv1842c,0.9712224963480337,1
0.16712328767123288,desA3,0.9712224963480337,1
0.16708229426433915,Rv3026c,0.9712224963480337,1
0.16706443914081143,Rv2212,0.9712224963480337,1
0.16706443914081143,fadE25,0.9712224963480337,1
0.16704805491990846,dnaK,0.9712224963480337,1
0.16666666666666666,apt,0.9743980788668927,1
0.16666666666666666,lysU-PE26,0.9743980788668927,1
0.16666666666666666,Rv3179-Rv3180c,0.9743980788668927,1
0.16666666666666666,Rv2459-clpP2,0.9743980788668927,1
0.16666666666666666,mmaA4,0.9743980788668927,1
0.16666666666666666,mmpL13a,0.9743980788668927,1
0.16666666666666666,ugpA,0.9743980788668927,1
0.16666666666666666,Rv0150c-PE1,0.9743980788668927,1
0.16666666666666666,Rv1993c,0.9743980788668927,1
0.16666666666666666,Rv3337,0.9743980788668927,1
0.16666666666666666,Rv3502c,0.9743980788668927,1
0.16666666666666666,Rv3789,0.9743980788668927,1
0.16666666666666666,esxR,0.9743980788668927,1
0.16666666666666666,fadB3,0.9743980788668927,1
0.16666666666666666,furA,0.9743980788668927,1
0.16666666666666666,mazF1,0.9743980788668927,1
0.16666666666666666,mbtM,0.9743980788668927,1
0.16666666666666666,menE,0.9743980788668927,1
0.16666666666666666,rplS-lppW,0.9743980788668927,1
0.16666666666666666,Rv1616-pykA,0.9743980788668927,1
0.16666666666666666,Rv2968c,0.9743980788668927,1
0.16666666666666666,Rv2414c,0.9743980788668927,1
0.16666666666666666,Rv2304c-Rv2305,0.9743980788668927,1
0.16666666666666666,plsB2,0.9743980788668927,1
0.16666666666666666,trpA,0.9743980788668927,1
0.16666666666666666,Rv0347,0.9743980788668927,1
0.16666666666666666,vapB21,0.9743980788668927,1
0.16666666666666666,nadR,0.9743980788668927,1
0.16666666666666666,Rv0380c-Rv0381c,0.9743980788668927,1
0.16666666666666666,Rv2005c-otsB1,0.9743980788668927,1
0.16666666666666666,Rv2664,0.9743980788668927,1
0.16666666666666666,fadB2-umaA,0.9743980788668927,1
0.16666666666666666,mce3R-yrbE3A,0.9743980788668927,1
0.16666666666666666,PE_PGRS53-PE_PGRS54,0.9743980788668927,1
0.16666666666666666,Rv0306,0.9743980788668927,1
0.16666666666666666,Rv3845,0.9743980788668927,1
0.16666666666666666,kdpC,0.9743980788668927,1
0.16666666666666666,vapC12,0.9743980788668927,1
0.16666666666666666,Rv0784,0.9743980788668927,1
0.16666666666666666,hisC2,0.9743980788668927,1
0.16666666666666666,prfA,0.9743980788668927,1
0.16666666666666666,deoD,0.9743980788668927,1
0.16666666666666666,Rv1291c,0.9743980788668927,1
0.16666666666666666,Rv1359,0.9743980788668927,1
0.16666666666666666,cfp2-mbtH,0.9743980788668927,1
0.16666666666666666,lysX-infC,0.9743980788668927,1
0.16666666666666666,umaA-pcaA,0.9743980788668927,1
0.16666666666666666,Rv0607-vapB28,0.9743980788668927,1
0.16666666666666666,Rv3850,0.9743980788668927,1
0.16666666666666666,gatB,0.9743980788668927,1
0.16666666666666666,Rv0926c,0.9743980788668927,1
0.16666666666666666,Rv2622-TB31.7,0.9743980788668927,1
0.16666666666666666,mce4B,0.9743980788668927,1
0.16666666666666666,Rv1761c,0.9743980788668927,1
0.16666666666666666,PPE56-Rv3351c,0.9743980788668927,1
0.16666666666666666,Rv3818,0.9743980788668927,1
0.16666666666666666,mazE6-ctpG,0.9743980788668927,1
0.16666666666666666,Rv0572c,0.9743980788668927,1
0.16666666666666666,Rv2578c,0.9743980788668927,1
0.16666666666666666,Rv1865c,0.9743980788668927,1
0.16666666666666666,nicT,0.9743980788668927,1
0.16666666666666666,pks2-fadD23,0.9743980788668927,1
0.16666666666666666,gpgS-Rv1209,0.9743980788668927,1
0.16666666666666666,vapC15-Rv2011c,0.9743980788668927,1
0.16666666666666666,Rv0323c-Rv0324,0.9743980788668927,1
0.16666666666666666,Rv3440c,0.9743980788668927,1
0.16666666666666666,hsdS,0.9743980788668927,1
0.16666666666666666,ugpE,0.9743980788668927,1
0.16666666666666666,Rv2067c,0.9743980788668927,1
0.16666666666666666,Rv1036c-esxI,0.9743980788668927,1
0.16666666666666666,Rv1535,0.9743980788668927,1
0.16666666666666666,Rv2738c,0.9743980788668927,1
0.16666666666666666,Rv2649-Rv2650c,0.9743980788668927,1
0.16666666666666666,fmt,0.9743980788668927,1
0.16666666666666666,vapB6,0.9743980788668927,1
0.16666666666666666,argJ,0.9743980788668927,1
0.16666666666666666,gadB-Rv3433c,0.9743980788668927,1
0.16666666666666666,rbsK-Rv2437,0.9743980788668927,1
0.16666666666666666,Rv3492c,0.9743980788668927,1
0.16666666666666666,Rv2033c,0.9743980788668927,1
0.16666666666666666,eccD5,0.9743980788668927,1
0.16666666666666666,csoR,0.9743980788668927,1
0.16666666666666666,msrA,0.9743980788668927,1
0.16666666666666666,Rv2169c-Rv2170,0.9743980788668927,1
0.16666666666666666,Rv2876-Rv2877c,0.9743980788668927,1
0.16666666666666666,Rv3541c,0.9743980788668927,1
0.16666666666666666,bioB,0.9743980788668927,1
0.16666666666666666,Rv2186c,0.9743980788668927,1
0.16666666666666666,Rv0559c,0.9743980788668927,1
0.16666666666666666,hsp-nirB,0.9743980788668927,1
0.16666666666666666,Rv0328,0.9743980788668927,1
0.16666666666666666,Rv3233c,0.9743980788668927,1
0.16666666666666666,Rv0461-lpdC,0.9743980788668927,1
0.16666666666666666,prrB,0.9743980788668927,1
0.16666666666666666,Rv1669,0.9743980788668927,1
0.16666666666666666,Rv2423-Rv2424c,0.9743980788668927,1
0.16666666666666666,Rv3329,0.9743980788668927,1
0.16666666666666666,Rv0460,0.9743980788668927,1
0.16666666666666666,vapC26,0.9743980788668927,1
0.16666666666666666,sigL,0.9743980788668927,1
0.16666666666666666,echA19,0.9743980788668927,1
0.16666666666666666,moeW,0.9743980788668927,1
0.16666666666666666,bpoC-menD,0.9743980788668927,1
0.16666666666666666,Rv0530A,0.9743980788668927,1
0.16666666666666666,murB-lprQ,0.9743980788668927,1
0.16666666666666666,Rv2472,0.9743980788668927,1
0.16666666666666666,Rv1856c,0.9743980788668927,1
0.16666666666666666,hupB,0.9743980788668927,1
0.16666666666666666,ctaB-PE_PGRS28,0.9743980788668927,1
0.16666666666666666,Rv2282c-Rv2283,0.9743980788668927,1
0.16666666666666666,plcB-plcA,0.9743980788668927,1
0.16666666666666666,lpqO-Rv0605,0.9743980788668927,1
0.16666666666666666,Rv1474c,0.9743980788668927,1
0.16666666666666666,Rv2765-Rv2766c,0.9743980788668927,1
0.16666666666666666,argG-argH,0.9743980788668927,1
0.16666666666666666,leuS-Rv0042c,0.9743980788668927,1
0.16666666666666666,Rv1324-PE_PGRS24,0.9743980788668927,1
0.16666666666666666,glbN-Rv1543,0.9743980788668927,1
0.16666666666666666,Rv3098c,0.9743980788668927,1
0.16666666666666666,Rv2569c,0.9743980788668927,1
0.16666666666666666,tcrX,0.9743980788668927,1
0.16666666666666666,ctaD-fecB,0.9743980788668927,1
0.16666666666666666,Rv2709-sigB,0.9743980788668927,1
0.16666666666666666,Rv2454c,0.9743980788668927,1
0.16666666666666666,Rv1723-Rv1724c,0.9743980788668927,1
0.16666666666666666,Rv2795c-lppV,0.9743980788668927,1
0.16630669546436286,Rv3736,0.9743980788668927,1
0.1662921348314607,Rv2298,0.9743980788668927,1
0.1662921348314607,Rv3699,0.9743980788668927,1
0.1662921348314607,moaC1,0.9743980788668927,1
0.1662870159453303,Rv2257c,0.9743980788668927,1
0.16626506024096385,Rv2203,0.9743980788668927,1
0.16625916870415647,ispD,0.9743980788668927,1
0.1662269129287599,fgd1,0.9743980788668927,1
0.166044776119403,Rv1534-Rv1535,0.9743980788668927,1
0.16596638655462184,pks17,0.9743980788668927,1
0.16592920353982302,Rv0906,0.9743980788668927,1
0.1658653846153846,pncB1,0.9743980788668927,1
0.1658653846153846,Rv3530c,0.9743980788668927,1
0.1658653846153846,atpG,0.9743980788668927,1
0.16584158415841585,Rv3355c,0.9743980788668927,1
0.16584158415841585,vapB40,0.9743980788668927,1
0.16554809843400448,Rv1543,0.9743980788668927,1
0.1655328798185941,galTb,0.9743980788668927,1
0.16546762589928057,Rv3032A-Rv3033,0.9743980788668927,1
0.16546762589928057,Rv3362c,0.9743980788668927,1
0.1654320987654321,Rv1957,0.9743980788668927,1
0.16539440203562342,smtB,0.9743980788668927,1
0.16533333333333333,Rv2161c,0.9743980788668927,1
0.16521739130434782,hemA,0.9743980788668927,1
0.16519823788546256,Rv1526c,0.9743980788668927,1
0.16507177033492823,vapB24,0.9743980788668927,1
0.16502463054187191,Rv2717c-nrdR,0.9743983958975151,1
0.1649746192893401,bfrA-Rv1877,0.9743983958975151,1
0.16483516483516483,Rv1996,0.9744314803074617,1
0.16467780429594273,rpsA,0.9745781296153431,1
0.16461916461916462,Rv0856,0.9745781296153431,1
0.16461916461916462,Rv1012-pks16,0.9745781296153431,1
0.16455696202531644,Rv2132,0.975028448969347,1
0.16452991452991453,Rv2719c,0.975028448969347,1
0.1643835616438356,Rv0966c,0.9758417004508085,1
0.1643835616438356,Rv1232c,0.9758417004508085,1
0.1640625,Rv0480c-Rv0481c,0.9766688786346089,1
0.1640625,Rv0737,0.9766688786346089,1
0.16393442622950818,Rv3093c,0.9771189262480794,1
0.16393442622950818,Rv0817c,0.9771189262480794,1
0.16393442622950818,Rv3267,0.9771189262480794,1
0.16393442622950818,lpqA,0.9771189262480794,1
0.16381418092909536,Rv0329c,0.9771189262480794,1
0.16381418092909536,guaA,0.9771189262480794,1
0.1636904761904762,PE21-Rv2100,0.9771189262480794,1
0.16363636363636364,Rv0519c,0.9772470519095977,1
0.16363636363636364,efpA,0.9772470519095977,1
0.16352201257861634,Rv0504c-serB1,0.9772470519095977,1
0.16348195329087048,Rv2265,0.9772470519095977,1
0.16346153846153846,Rv0911,0.9772471877798644,1
0.16341463414634147,betP-Rv0918,0.9772471877798644,1
0.16335540838852097,Rv0021c,0.9772471877798644,1
0.16335540838852097,fadB5,0.9772471877798644,1
0.16331658291457288,Rv2990c,0.9772471877798644,1
0.16326530612244897,lipO,0.9772676589000505,1
0.16326530612244897,fadE12,0.9772676589000505,1
0.16326530612244897,espG3,0.9772676589000505,1
0.16326530612244897,Rv0854,0.9772676589000505,1
0.16304347826086957,fadD24-adh,0.9772887640814812,1
0.16294642857142858,lppE,0.9772887640814812,1
0.16279069767441862,arsC,0.9773955807561687,1
0.16274089935760172,fadE8,0.9773955807561687,1
0.16262135922330098,Rv1129c-prpD,0.9773955807561687,1
0.1625,Rv2743c,0.9777511758892233,1
0.16233766233766234,Rv0210,0.9777511758892233,1
0.16216216216216217,kdpA,0.9784514285988615,1
0.16183574879227053,tsnR,0.9784515191790393,1
0.16176470588235295,Rv2308-metV,0.9792237378399508,1
0.16176470588235295,Rv2963,0.9792237378399508,1
0.16129032258064516,moaX,0.9797133463460816,1
0.16129032258064516,fadE2-pntAa,0.9797133463460816,1
0.16129032258064516,nat,0.9797133463460816,1
0.1610738255033557,Rv2962c-Rv2963,0.9797133463460816,1
0.16101694915254236,Rv1730c-gabD2,0.9797133463460816,1
0.16097560975609757,ppiA-Rv0010c,0.9797133463460816,1
0.16091954022988506,Rv1264,0.9797890940197789,1
0.1605351170568562,Rv0843-narL,0.9799437370283524,1
0.16045845272206305,ctaC-asnB,0.9802160889779956,1
0.16,echA3,0.980822047722529,1
0.16,cysG,0.980822047722529,1
0.16,Rv1930c,0.980822047722529,1
0.1599229287090559,Rv0658c,0.980822047722529,1
0.1590909090909091,tpx,0.9816011504769544,1
0.1590909090909091,lytB1,0.9816011504769544,1
0.1590909090909091,Rv2326c,0.9816011504769544,1
0.1590909090909091,ask,0.9816011504769544,1
0.15873015873015872,Rv1478,0.9820928649722195,1
0.15869565217391304,Rv1995-Rv1996,0.9820928649722195,1
0.15853658536585366,Rv2553c,0.9822939303219229,1
0.15804597701149423,ctaB,0.9822944511579453,1
0.15789473684210523,Rv3196A-Rv3197,0.9829525161497663,1
0.15789473684210523,gyrA-Rv0007,0.9829525161497663,1
0.15789473684210523,Rv3898c,0.9829525161497663,1
0.15789473684210523,mmpS2,0.9829525161497663,1
0.15789473684210523,Rv1913,0.9829525161497663,1
0.15789473684210523,ksgA,0.9829525161497663,1
0.15789473684210523,Rv1128c-Rv1129c,0.9829525161497663,1
0.15789473684210523,Rv2348c,0.9829525161497663,1
0.15789473684210523,Rv3485c,0.9829525161497663,1
0.15771812080536912,Rv1473A,0.9829525161497663,1
0.15771812080536912,vapB2,0.9829525161497663,1
0.15767634854771784,Rv3023c-trmU,0.9829525161497663,1
0.1574074074074074,mec,0.9829525161497663,1
0.15730337078651685,galTa,0.9829878877092029,1
0.1568627450980392,Rv0680c,0.9836693903220334,1
0.1568627450980392,Rv2170,0.9836693903220334,1
0.1568627450980392,Rv2688c,0.9836693903220334,1
0.156794425087108,rpoA-rpsD,0.9836693903220334,1
0.15634218289085547,Rv1158c,0.983819345806405,1
0.15625,Rv1833c,0.9843180802654506,1
0.15625,Rv0502,0.9843180802654506,1
0.15625,Rv1046c-Rv1047,0.9843180802654506,1
0.15625,Rv0616c,0.9843180802654506,1
0.15625,arsA,0.9843180802654506,1
0.15625,cmk,0.9843180802654506,1
0.15614617940199335,Rv0762c,0.9843180802654506,1
0.15606936416184972,glbO,0.9843180802654506,1
0.1559633027522936,Rv2012-Rv2013,0.9843181029104952,1
0.1557377049180328,Rv0452-PPE11,0.9847068956787186,1
0.15561959654178675,Rv0144-Rv0145,0.9847068956787186,1
0.15517241379310345,Rv3672c,0.9849266205450518,1
0.15472779369627507,Rv2627c-Rv2628,0.985612901262262,1
0.15434083601286175,adhB,0.9856151884117518,1
0.1540785498489426,fadD19-echA19,0.9856151884117518,1
0.15384615384615383,Rv1958c,0.9864603694058928,1
0.15384615384615383,Rv3032A,0.9864603694058928,1
0.15384615384615383,Rv1490,0.9864603694058928,1
0.15384615384615383,Rv3242c-Rv3243c,0.9864603694058928,1
0.15384615384615383,Rv1892,0.9864603694058928,1
0.15384615384615383,alr,0.9864603694058928,1
0.15384615384615383,Rv1747-Rv1748,0.9864603694058928,1
0.15384615384615383,alr-Rv3424c,0.9864603694058928,1
0.15384615384615383,desA2-phoH2,0.9864603694058928,1
0.15384615384615383,TB31.7,0.9864603694058928,1
0.15384615384615383,Rv2798c,0.9864603694058928,1
0.15384615384615383,Rv1356c,0.9864603694058928,1
0.15384615384615383,Rv0037c-Rv0038,0.9864603694058928,1
0.15384615384615383,Rv3675,0.9864603694058928,1
0.15384615384615383,Rv2506-Rv2507,0.9864603694058928,1
0.15384615384615383,Rv0272c,0.9864603694058928,1
0.15384615384615383,recA,0.9864603694058928,1
0.15384615384615383,Rv3649-PE33,0.9864603694058928,1
0.15384615384615383,sigD,0.9864603694058928,1
0.15384615384615383,mmpL11-Rv0203,0.9864603694058928,1
0.15384615384615383,Rv0912-Rv0913c,0.9864603694058928,1
0.15384615384615383,Rv0466,0.9864603694058928,1
0.15384615384615383,grcC1,0.9864603694058928,1
0.15384615384615383,vapB44-Rv3322c,0.9864603694058928,1
0.15384615384615383,Rv2717c,0.9864603694058928,1
0.15384615384615383,thyX,0.9864603694058928,1
0.15384615384615383,Rv1155-Rv1156,0.9864603694058928,1
0.1536144578313253,Rv2035,0.9864603694058928,1
0.15302491103202848,Rv1050,0.9864612072725375,1
0.15217391304347827,lprN,0.9872785348620007,1
0.15217391304347827,Rv0007,0.9872785348620007,1
0.15193370165745856,Rv1503c,0.9872785348620007,1
0.15151515151515152,nuoN,0.9879826598742403,1
0.15151515151515152,eccA3,0.9879826598742403,1
0.15076923076923077,Rv3771c-argU,0.9880864647580155,1
0.1503267973856209,Rv1509,0.9885298547284166,1
0.15,Rv0950c-sucC,0.9889444854923617,1
0.15,Rv1816-Rv1817,0.9889444854923617,1
0.15,parB,0.9889444854923617,1
0.15,Rv2081c-Rv2082,0.9889444854923617,1
0.15,mmpL13b,0.9889444854923617,1
0.15,lipV,0.9889444854923617,1
0.15,Rv1341,0.9889444854923617,1
0.15,Rv0843,0.9889444854923617,1
0.15,phoH2,0.9889444854923617,1
0.15,plsB1-frdA,0.9889444854923617,1
0.15,Rv1871c,0.9889444854923617,1
0.15,wag31,0.9889444854923617,1
0.14925373134328357,cobT,0.9894206201970427,1
0.14893617021276595,Rv1990A-mazF6,0.9894301084706687,1
0.14893617021276595,Rv3189,0.9894301084706687,1
0.14814814814814814,Rv3688c,0.9899950117496078,1
0.14814814814814814,esxI,0.9899950117496078,1
0.14814814814814814,mdh,0.9899950117496078,1
0.14814814814814814,ackA,0.9899950117496078,1
0.14814814814814814,Rv0421c,0.9899950117496078,1
0.14705882352941177,guaB1,0.9906777145497944,1
0.1469387755102041,citA,0.9906777145497944,1
0.1466275659824047,Rv1924c,0.9909786219004935,1
0.14634146341463414,Rv0837c,0.9910808189861126,1
0.14583333333333334,rplI,0.9911072231079454,1
0.14583333333333334,whiA,0.9911072231079454,1
0.14545454545454545,Rv1556,0.9911777624214183,1
0.1452991452991453,mce1A,0.9911777624214183,1
0.14432989690721648,htpG,0.9921283560974907,1
0.14285714285714285,Rv2969c,0.993050937853574,1
0.14285714285714285,PE_PGRS39-asnT,0.993050937853574,1
0.14285714285714285,nuoG,0.993050937853574,1
0.14285714285714285,esxJ,0.993050937853574,1
0.14285714285714285,Rv0274,0.993050937853574,1
0.14285714285714285,Rv2205c,0.993050937853574,1
0.14285714285714285,Rv1357c,0.993050937853574,1
0.14285714285714285,cysK2,0.993050937853574,1
0.14285714285714285,uvrD1,0.993050937853574,1
0.14285714285714285,modA,0.993050937853574,1
0.14285714285714285,Rv0139,0.993050937853574,1
0.14285714285714285,Rv3485c-Rv3486,0.993050937853574,1
0.14285714285714285,rfe,0.993050937853574,1
0.14285714285714285,Rv0187,0.993050937853574,1
0.14285714285714285,rplD,0.993050937853574,1
0.14285714285714285,Rv0443,0.993050937853574,1
0.14285714285714285,kgtP,0.993050937853574,1
0.14285714285714285,idi,0.993050937853574,1
0.14285714285714285,thrB,0.993050937853574,1
0.14285714285714285,valS-Rv2449c,0.993050937853574,1
0.14285714285714285,Rv2520c,0.993050937853574,1
0.14285714285714285,Rv0024-Rv0025,0.993050937853574,1
0.14285714285714285,Rv0830,0.993050937853574,1
0.14285714285714285,Rv3491,0.993050937853574,1
0.14285714285714285,rocD2,0.993050937853574,1
0.14285714285714285,Rv0028-Rv0029,0.993050937853574,1
0.14285714285714285,thiG-lpqL,0.993050937853574,1
0.14285714285714285,Rv1773c-Rv1774,0.993050937853574,1
0.14285714285714285,Rv0939-Rv0940c,0.993050937853574,1
0.14285714285714285,Rv0493c,0.993050937853574,1
0.14285714285714285,glnA1-glnE,0.993050937853574,1
0.14285714285714285,Rv2966c-pca,0.993050937853574,1
0.14285714285714285,Rv0881,0.993050937853574,1
0.14285714285714285,Rv0049,0.993050937853574,1
0.14285714285714285,Rv2161c-PE_PGRS38,0.993050937853574,1
0.14285714285714285,gpdA1-Rv0565c,0.993050937853574,1
0.14285714285714285,Rv0330c,0.993050937853574,1
