colony.label,r,cs,toa,line,experiment,time.point,treatment,Cluster,colony,strain
C.I.post.minus_2_2,1607.2995128643017,19796.798415868976,49.4825873059867,C,I,post,minus,Untreated,2,C_minus_2
C.I.post.minus_4_2,293.86937097694306,3747.417128117017,49.31261086474501,C,I,post,minus,Untreated,4,C_minus_4
C.I.post.minus_5_2,1961.8762145150183,31152.535899308547,44.893223392461195,C,I,post,minus,Untreated,5,C_minus_5
C.I.post.minus_6_2,1169.9962970111444,11941.982403481241,53.342052383592026,C,I,post,minus,Untreated,6,C_minus_6
C.I.post.minus_7_2,2489.4561435730366,32285.93489637636,49.432594235033264,C,I,post,minus,Untreated,7,C_minus_7
C.I.post.minus_8_2,1045.3982841371064,10586.192160248296,53.292059312638585,C,I,post,minus,Untreated,8,C_minus_8
C.I.post.minus_9_2,1701.5413239912036,21951.35886495287,49.742551274944574,C,I,post,minus,Untreated,9,C_minus_9
C.I.post.minus_10_2,3064.707415671099,45814.78076164329,46.73296840354767,C,I,post,minus,Untreated,10,C_minus_10
D.I.post.minus_13_2,988.2926997152316,10475.637032182647,52.03223392461198,D,I,post,minus,Untreated,13,D_minus_13
D.I.post.minus_32_2,805.7357255904731,8594.959741106559,52.40218264966741,D,I,post,minus,Untreated,32,D_minus_32
D.I.post.minus_48_2,611.2002453389014,6978.6853387711635,51.97224223946785,D,I,post,minus,Untreated,48,D_minus_48
E.I.post.minus_1_2,1473.210336540148,19829.724041108544,51.3074681889275,E,I,post,minus,Untreated,1,E_minus_1
E.I.post.minus_2_2,1782.5234673599937,25311.478096241044,48.267607344697886,E,I,post,minus,Untreated,2,E_minus_2
E.I.post.minus_3_2,1259.9973088250636,14570.4867405374,54.4373249134139,E,I,post,minus,Untreated,3,E_minus_3
E.I.post.minus_4_2,3686.4569103386843,48670.06146578252,51.62745354095166,E,I,post,minus,Untreated,4,E_minus_4
E.I.post.minus_5_2,1811.87829057116,27310.21094832855,46.60768333107251,E,I,post,minus,Untreated,5,E_minus_5
E.I.post.minus_7_2,2547.5577690570467,35789.40491121009,49.6075460062991,E,I,post,minus,Untreated,7,E_minus_7
F.I.post.minus_2_2,908.543858844596,11794.04140749439,54.477323082416916,F,I,post,minus,Untreated,2,F_minus_2
F.I.post.minus_3_2,482.25079285959345,6370.866572817746,53.71735787135952,F,I,post,minus,Untreated,3,F_minus_3
F.I.post.minus_4_2,1686.7883139533133,26088.53470105852,51.17747413966767,F,I,post,minus,Untreated,4,F_minus_4
F.I.post.minus_5_2,1160.6811815907395,14487.088095565981,52.02743523098187,F,I,post,minus,Untreated,5,F_minus_5
F.I.post.minus_6_2,3783.948814661398,51893.39338563067,52.1774283647432,F,I,post,minus,Untreated,6,F_minus_6
F.I.post.minus_7_2,1364.5603644400994,16778.680167664115,52.84739769554381,F,I,post,minus,Untreated,7,F_minus_7
F.I.post.minus_8_2,1364.4944044709807,16876.75632220294,53.7673555826133,F,I,post,minus,Untreated,8,F_minus_8
F.I.post.minus_9_2,3486.576534437201,46579.45841608498,52.277423787250754,F,I,post,minus,Untreated,9,F_minus_9
F.I.post.minus_10_2,1509.4803351876121,17827.611068001625,52.9173944912991,F,I,post,minus,Untreated,10,F_minus_10
F.I.post.minus_11_2,3198.551082333163,47475.73147798094,48.88757896424472,F,I,post,minus,Untreated,11,F_minus_11
F.I.post.minus_12_2,2082.860738000738,23053.06292351814,53.89734963187311,F,I,post,minus,Untreated,12,F_minus_12
F.I.post.minus_13_2,281.2540739759298,2817.01224731178,54.29733132190333,F,I,post,minus,Untreated,13,F_minus_13
G.I.post.minus_1_2,1315.7293091595723,14814.47241056536,53.44737023058913,G,I,post,minus,Untreated,1,G_minus_1
G.I.post.minus_2_2,3935.0283411411815,52067.44151779095,51.00748192140484,G,I,post,minus,Untreated,2,G_minus_2
G.I.post.minus_3_2,3331.5360165365146,44973.47835528574,50.6574979426284,G,I,post,minus,Untreated,3,G_minus_3
G.I.post.minus_4_2,1459.5520737567592,18476.037367820507,52.77740089978852,G,I,post,minus,Untreated,4,G_minus_4
G.I.post.minus_5_2,822.1433663798769,9032.275936551572,55.14729241321753,G,I,post,minus,Untreated,5,G_minus_5
G.I.post.minus_6_2,1589.9455630027342,23148.189991483036,48.61759132347432,G,I,post,minus,Untreated,6,G_minus_6
G.I.post.minus_8_2,263.50849354727325,2667.2234524752917,55.697267237009065,G,I,post,minus,Untreated,8,G_minus_8
G.I.post.minus_9_2,409.06292795777676,4515.1279730617425,54.77730934993958,G,I,post,minus,Untreated,9,G_minus_9
G.I.post.minus_10_2,1277.0867818294082,16880.834070288918,52.287423329501515,G,I,post,minus,Untreated,10,G_minus_10
H.I.post.minus_41_2,598.8526715481304,6573.017474156387,55.88725853977341,H,I,post,minus,Untreated,41,H_minus_41
H.I.post.minus_42_2,443.69985430019057,6363.670232394299,54.077341392386714,H,I,post,minus,Untreated,42,H_minus_42
H.I.post.minus_48_2,375.6911512647922,3999.7840070648276,56.48723107481873,H,I,post,minus,Untreated,48,H_minus_48
